Gmt time,Open,High,Low,Close,Volume
17.03.2017 20:00:00.000,51.705,51.735,51.655,51.725,6446.0002
17.03.2017 21:00:00.000,51.725,51.725,51.725,51.725,0
17.03.2017 22:00:00.000,51.725,51.725,51.725,51.725,0
17.03.2017 23:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 00:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 01:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 02:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 03:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 04:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 05:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 06:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 07:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 08:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 09:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 10:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 11:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 12:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 13:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 14:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 15:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 16:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 17:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 18:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 19:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 20:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 21:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 22:00:00.000,51.725,51.725,51.725,51.725,0
18.03.2017 23:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 00:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 01:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 02:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 03:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 04:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 05:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 06:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 07:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 08:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 09:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 10:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 11:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 12:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 13:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 14:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 15:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 16:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 17:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 18:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 19:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 20:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 21:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 22:00:00.000,51.725,51.725,51.725,51.725,0
19.03.2017 23:00:00.000,51.725,51.725,51.725,51.725,0
20.03.2017 00:00:00.000,51.725,51.725,51.725,51.725,0
20.03.2017 01:00:00.000,51.350,51.455,51.305,51.415,6628.0002
20.03.2017 02:00:00.000,51.410,51.495,51.385,51.485,5500
20.03.2017 03:00:00.000,51.490,51.495,51.375,51.410,7015.9999
20.03.2017 04:00:00.000,51.405,51.440,51.375,51.405,1996.0001
20.03.2017 05:00:00.000,51.395,51.425,51.370,51.370,3454
20.03.2017 06:00:00.000,51.375,51.475,51.325,51.455,8449.9996
20.03.2017 07:00:00.000,51.460,51.590,51.370,51.405,19283.0004
20.03.2017 08:00:00.000,51.395,51.635,51.395,51.445,25821.0003
20.03.2017 09:00:00.000,51.435,51.465,51.025,51.045,27417.0004
20.03.2017 10:00:00.000,51.050,51.265,51.025,51.225,18097.0002
20.03.2017 11:00:00.000,51.220,51.345,51.215,51.255,16535.9993
20.03.2017 12:00:00.000,51.250,51.265,50.995,51.045,22095.0004
20.03.2017 13:00:00.000,51.050,51.435,51.035,51.270,33036.001
20.03.2017 14:00:00.000,51.265,51.915,51.265,51.735,62405.9997
20.03.2017 15:00:00.000,51.715,51.815,51.395,51.675,45981.9995
20.03.2017 16:00:00.000,51.685,51.865,51.635,51.665,37197.0013
20.03.2017 17:00:00.000,51.670,51.820,51.635,51.715,24537.0008
20.03.2017 18:00:00.000,51.720,51.815,51.525,51.645,21912.9995
20.03.2017 19:00:00.000,51.635,51.715,51.635,51.650,9379.0004
20.03.2017 20:00:00.000,51.645,51.645,51.555,51.625,7129
20.03.2017 21:00:00.000,51.615,51.665,51.585,51.645,434
20.03.2017 22:00:00.000,51.645,51.645,51.645,51.645,0
20.03.2017 23:00:00.000,51.645,51.645,51.645,51.645,0
21.03.2017 00:00:00.000,51.645,51.645,51.645,51.645,0
21.03.2017 01:00:00.000,51.750,51.880,51.745,51.865,13505.9999
21.03.2017 02:00:00.000,51.835,51.890,51.780,51.790,11148.0001
21.03.2017 03:00:00.000,51.785,51.835,51.765,51.830,3674
21.03.2017 04:00:00.000,51.825,51.840,51.805,51.815,2707.9999
21.03.2017 05:00:00.000,51.815,51.840,51.795,51.835,5208.0001
21.03.2017 06:00:00.000,51.840,51.840,51.785,51.815,6808.0002
21.03.2017 07:00:00.000,51.820,52.040,51.815,51.975,19330.0005
21.03.2017 08:00:00.000,51.980,52.190,51.900,52.085,32241.0017
21.03.2017 09:00:00.000,52.065,52.085,51.945,52.005,24361.9997
21.03.2017 10:00:00.000,52.015,52.065,51.935,51.955,25838.9991
21.03.2017 11:00:00.000,51.945,52.075,51.925,52.005,3706
21.03.2017 12:00:00.000,51.995,52.035,51.700,51.705,6215.0001
21.03.2017 13:00:00.000,51.705,51.895,51.585,51.695,17262.0006
21.03.2017 14:00:00.000,51.685,51.920,51.375,51.485,33066.0008
21.03.2017 15:00:00.000,51.475,51.485,51.050,51.315,28320.9998
21.03.2017 16:00:00.000,51.305,51.315,51.040,51.090,20749.9992
21.03.2017 17:00:00.000,51.085,51.115,50.790,50.825,13435.9999
21.03.2017 18:00:00.000,50.835,51.045,50.725,51.025,11017.9996
21.03.2017 19:00:00.000,51.015,51.095,50.875,50.900,12690.0002
21.03.2017 20:00:00.000,50.905,51.135,50.815,50.835,25490.0008
21.03.2017 21:00:00.000,50.825,50.825,50.755,50.785,768
21.03.2017 22:00:00.000,50.785,50.785,50.785,50.785,0
21.03.2017 23:00:00.000,50.785,50.785,50.785,50.785,0
22.03.2017 00:00:00.000,50.785,50.785,50.785,50.785,0
22.03.2017 01:00:00.000,50.935,50.950,50.845,50.885,9925.0004
22.03.2017 02:00:00.000,50.880,50.905,50.790,50.800,5756.0001
22.03.2017 03:00:00.000,50.795,50.850,50.725,50.825,11618.9998
22.03.2017 04:00:00.000,50.830,50.860,50.715,50.765,6620.0001
22.03.2017 05:00:00.000,50.755,50.765,50.540,50.565,4455.9999
22.03.2017 06:00:00.000,50.575,50.685,50.500,50.645,5071.0002
22.03.2017 07:00:00.000,50.655,50.805,50.610,50.625,23136.9995
22.03.2017 08:00:00.000,50.630,50.770,50.425,50.495,32696.0012
22.03.2017 09:00:00.000,50.495,50.615,50.035,50.245,45485.0011
22.03.2017 10:00:00.000,50.240,50.245,50.055,50.185,22918.0008
22.03.2017 11:00:00.000,50.175,50.350,50.165,50.225,20511.9997
22.03.2017 12:00:00.000,50.235,50.300,50.115,50.255,20867.9996
22.03.2017 13:00:00.000,50.250,50.455,50.195,50.260,44883.0016
22.03.2017 14:00:00.000,50.255,50.355,49.700,50.105,105673.0002
22.03.2017 15:00:00.000,50.105,50.515,50.085,50.385,72284.9965
22.03.2017 16:00:00.000,50.385,50.475,50.145,50.455,36596.9986
22.03.2017 17:00:00.000,50.450,50.935,50.385,50.755,39096.9999
22.03.2017 18:00:00.000,50.760,50.770,50.525,50.680,25816.9994
22.03.2017 19:00:00.000,50.685,50.735,50.625,50.705,6953.9999
22.03.2017 20:00:00.000,50.695,50.735,50.655,50.725,4429
22.03.2017 21:00:00.000,50.705,50.715,50.665,50.695,433
22.03.2017 22:00:00.000,50.695,50.695,50.695,50.695,0
22.03.2017 23:00:00.000,50.695,50.695,50.695,50.695,0
23.03.2017 00:00:00.000,50.695,50.695,50.695,50.695,0
23.03.2017 01:00:00.000,50.945,50.955,50.880,50.940,2043
23.03.2017 02:00:00.000,50.935,50.975,50.855,50.975,1590
23.03.2017 03:00:00.000,50.970,50.975,50.905,50.940,1575
23.03.2017 04:00:00.000,50.935,50.995,50.935,50.985,795
23.03.2017 05:00:00.000,50.990,51.000,50.935,50.975,2322
23.03.2017 06:00:00.000,50.970,50.985,50.890,50.905,3107.9999
23.03.2017 07:00:00.000,50.910,50.945,50.795,50.855,13763.9996
23.03.2017 08:00:00.000,50.845,50.845,50.705,50.735,14813.0003
23.03.2017 09:00:00.000,50.745,51.065,50.665,51.005,24625.9999
23.03.2017 10:00:00.000,50.995,51.010,50.815,50.935,14193.9996
23.03.2017 11:00:00.000,50.925,51.025,50.775,50.785,17624.0001
23.03.2017 12:00:00.000,50.795,50.845,50.475,50.515,34938.9985
23.03.2017 13:00:00.000,50.515,50.570,50.295,50.375,55066.999
23.03.2017 14:00:00.000,50.375,50.495,50.235,50.460,42720.0012
23.03.2017 15:00:00.000,50.465,50.655,50.325,50.655,38212.9997
23.03.2017 16:00:00.000,50.665,50.755,50.565,50.670,33328.9988
23.03.2017 17:00:00.000,50.665,50.675,50.510,50.625,19709.0004
23.03.2017 18:00:00.000,50.630,50.635,50.495,50.605,18315.0005
23.03.2017 19:00:00.000,50.595,50.615,50.495,50.525,9804.0001
23.03.2017 20:00:00.000,50.515,50.555,50.445,50.485,5452.9998
23.03.2017 21:00:00.000,50.475,50.475,50.435,50.455,669
23.03.2017 22:00:00.000,50.455,50.455,50.455,50.455,0
23.03.2017 23:00:00.000,50.455,50.455,50.455,50.455,0
24.03.2017 00:00:00.000,50.455,50.455,50.455,50.455,0
24.03.2017 01:00:00.000,50.645,50.655,50.545,50.565,6558.0001
24.03.2017 02:00:00.000,50.560,50.595,50.505,50.585,6775.9999
24.03.2017 03:00:00.000,50.580,50.610,50.545,50.610,5322
24.03.2017 04:00:00.000,50.605,50.715,50.575,50.670,7046.0001
24.03.2017 05:00:00.000,50.665,50.705,50.645,50.695,6899.0001
24.03.2017 06:00:00.000,50.705,50.735,50.585,50.600,10723.9997
24.03.2017 07:00:00.000,50.595,50.785,50.560,50.675,14817.0004
24.03.2017 08:00:00.000,50.675,50.715,50.545,50.665,20501.9992
24.03.2017 09:00:00.000,50.675,50.955,50.605,50.950,24048.0006
24.03.2017 10:00:00.000,50.945,50.955,50.715,50.745,14758.0002
24.03.2017 11:00:00.000,50.750,50.825,50.685,50.765,31900.9982
24.03.2017 12:00:00.000,50.765,50.865,50.630,50.690,38047.9991
24.03.2017 13:00:00.000,50.700,50.780,50.595,50.665,8131.0002
24.03.2017 14:00:00.000,50.655,50.670,50.385,50.585,40412.9997
24.03.2017 15:00:00.000,50.575,50.665,50.465,50.605,24621.0005
24.03.2017 16:00:00.000,50.595,50.685,50.455,50.565,54326.0016
24.03.2017 17:00:00.000,50.570,50.735,50.475,50.735,15936.0003
24.03.2017 18:00:00.000,50.745,50.885,50.695,50.865,7996.9997
24.03.2017 19:00:00.000,50.855,50.905,50.805,50.905,5493.9999
24.03.2017 20:00:00.000,50.895,51.025,50.895,50.985,3667
24.03.2017 21:00:00.000,50.985,50.985,50.985,50.985,0
24.03.2017 22:00:00.000,50.985,50.985,50.985,50.985,0
24.03.2017 23:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 00:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 01:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 02:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 03:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 04:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 05:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 06:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 07:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 08:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 09:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 10:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 11:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 12:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 13:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 14:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 15:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 16:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 17:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 18:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 19:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 20:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 21:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 22:00:00.000,50.985,50.985,50.985,50.985,0
25.03.2017 23:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 00:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 01:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 02:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 03:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 04:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 05:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 06:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 07:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 08:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 09:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 10:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 11:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 12:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 13:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 14:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 15:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 16:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 17:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 18:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 19:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 20:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 21:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 22:00:00.000,50.985,50.985,50.985,50.985,0
26.03.2017 23:00:00.000,50.985,50.985,50.985,50.985,0
27.03.2017 00:00:00.000,51.000,51.000,50.725,50.745,9267.9998
27.03.2017 01:00:00.000,50.740,50.825,50.630,50.710,8011.0002
27.03.2017 02:00:00.000,50.715,50.780,50.685,50.705,5371.9999
27.03.2017 03:00:00.000,50.695,50.745,50.685,50.725,4135.0001
27.03.2017 04:00:00.000,50.715,50.750,50.690,50.710,3162.0001
27.03.2017 05:00:00.000,50.705,50.720,50.315,50.380,19742.0008
27.03.2017 06:00:00.000,50.375,50.490,50.255,50.475,2956.9999
27.03.2017 07:00:00.000,50.480,50.545,50.335,50.505,12379
27.03.2017 08:00:00.000,50.505,50.635,50.375,50.585,61795
27.03.2017 09:00:00.000,50.585,50.635,50.445,50.495,44052.9995
27.03.2017 10:00:00.000,50.495,50.545,50.395,50.535,41942.0004
27.03.2017 11:00:00.000,50.530,50.595,50.455,50.515,42998.9994
27.03.2017 12:00:00.000,50.515,50.540,50.330,50.415,81970.9972
27.03.2017 13:00:00.000,50.415,50.415,50.005,50.215,186820.9988
27.03.2017 14:00:00.000,50.215,50.430,50.015,50.385,103988.9976
27.03.2017 15:00:00.000,50.395,50.810,50.375,50.705,158850.9977
27.03.2017 16:00:00.000,50.700,50.810,50.540,50.690,113107.0033
27.03.2017 17:00:00.000,50.685,50.760,50.560,50.610,69275.9976
27.03.2017 18:00:00.000,50.620,50.760,50.505,50.735,92527.0021
27.03.2017 19:00:00.000,50.730,50.810,50.715,50.765,19889.9992
27.03.2017 20:00:00.000,50.770,50.800,50.715,50.800,12040.9997
27.03.2017 21:00:00.000,50.800,50.800,50.800,50.800,0
27.03.2017 22:00:00.000,50.800,50.800,50.800,50.800,0
27.03.2017 23:00:00.000,50.800,50.800,50.800,50.800,0
28.03.2017 00:00:00.000,50.795,50.940,50.755,50.925,12505.9998
28.03.2017 01:00:00.000,50.930,50.935,50.845,50.890,7309.9998
28.03.2017 02:00:00.000,50.880,50.940,50.855,50.905,4013.9998
28.03.2017 03:00:00.000,50.915,50.935,50.875,50.925,2870
28.03.2017 04:00:00.000,50.915,50.955,50.905,50.945,3030
28.03.2017 05:00:00.000,50.925,51.030,50.915,50.955,26723.9995
28.03.2017 06:00:00.000,50.975,51.005,50.835,50.852,72701.9981
28.03.2017 07:00:00.000,50.855,51.025,50.835,50.925,222969.9939
28.03.2017 08:00:00.000,50.925,51.235,50.815,51.205,219433.9931
28.03.2017 09:00:00.000,51.205,51.215,51.015,51.105,148907.0058
28.03.2017 10:00:00.000,51.095,51.145,51.005,51.035,113926.0009
28.03.2017 11:00:00.000,51.035,51.335,51.035,51.315,153267.9945
28.03.2017 12:00:00.000,51.315,51.400,51.215,51.385,151052.9965
28.03.2017 13:00:00.000,51.385,51.435,51.095,51.165,197913.0059
28.03.2017 14:00:00.000,51.170,51.745,51.165,51.725,330772.9959
28.03.2017 15:00:00.000,51.725,51.845,51.500,51.730,300303.9956
28.03.2017 16:00:00.000,51.735,51.750,51.375,51.375,99423.9971
28.03.2017 17:00:00.000,51.375,51.445,51.215,51.325,210107.9971
28.03.2017 18:00:00.000,51.315,51.485,51.225,51.242,286424.011
28.03.2017 19:00:00.000,51.245,51.310,51.165,51.235,76180.0036
28.03.2017 20:00:00.000,51.235,51.325,51.215,51.325,67592.0025
28.03.2017 21:00:00.000,51.325,51.325,51.325,51.325,0
28.03.2017 22:00:00.000,51.325,51.325,51.325,51.325,0
28.03.2017 23:00:00.000,51.325,51.325,51.325,51.325,0
29.03.2017 00:00:00.000,51.390,51.440,51.355,51.395,30729.9998
29.03.2017 01:00:00.000,51.402,51.445,51.315,51.380,56448.0014
29.03.2017 02:00:00.000,51.380,51.430,51.365,51.405,30324.0009
29.03.2017 03:00:00.000,51.440,51.525,51.417,51.485,26639.9998
29.03.2017 04:00:00.000,51.485,51.520,51.417,51.445,15487.9997
29.03.2017 05:00:00.000,51.465,51.520,51.415,51.520,15383.9998
29.03.2017 06:00:00.000,51.515,51.680,51.445,51.565,92689.9984
29.03.2017 07:00:00.000,51.555,51.825,51.535,51.825,138429.9994
29.03.2017 08:00:00.000,51.815,51.835,51.665,51.695,155966.9971
29.03.2017 09:00:00.000,51.685,51.835,51.635,51.645,77737.0036
29.03.2017 10:00:00.000,51.635,51.695,51.505,51.545,104029.9982
29.03.2017 11:00:00.000,51.545,51.665,51.545,51.605,98176.0025
29.03.2017 12:00:00.000,51.615,51.625,51.365,51.445,117692.0012
29.03.2017 13:00:00.000,51.445,51.595,51.375,51.545,200115.9936
29.03.2017 14:00:00.000,51.535,52.095,51.445,52.025,587491.9891
29.03.2017 15:00:00.000,52.025,52.315,51.945,52.225,446727.9911
29.03.2017 16:00:00.000,52.225,52.275,52.125,52.165,162676.0066
29.03.2017 17:00:00.000,52.175,52.315,52.125,52.315,133192.0028
29.03.2017 18:00:00.000,52.315,52.435,52.185,52.265,268296.9868
29.03.2017 19:00:00.000,52.275,52.345,52.225,52.245,136093.0055
29.03.2017 20:00:00.000,52.245,52.425,52.225,52.425,47910.9995
29.03.2017 21:00:00.000,52.425,52.425,52.425,52.425,0
29.03.2017 22:00:00.000,52.425,52.425,52.425,52.425,0
29.03.2017 23:00:00.000,52.425,52.425,52.425,52.425,0
30.03.2017 00:00:00.000,52.345,52.415,52.325,52.405,30394.9993
30.03.2017 01:00:00.000,52.365,52.365,52.215,52.285,46472.0018
30.03.2017 02:00:00.000,52.255,52.325,52.215,52.245,34093.9984
30.03.2017 03:00:00.000,52.245,52.355,52.225,52.335,26283.9999
30.03.2017 04:00:00.000,52.365,52.545,52.325,52.485,86598.9998
30.03.2017 05:00:00.000,52.485,52.515,52.425,52.455,41956
30.03.2017 06:00:00.000,52.485,52.485,52.365,52.475,79388.0001
30.03.2017 07:00:00.000,52.475,52.525,52.355,52.415,102741.003
30.03.2017 08:00:00.000,52.425,52.445,52.130,52.165,76839
30.03.2017 09:00:00.000,52.165,52.185,52.035,52.135,53511.0012
30.03.2017 10:00:00.000,52.130,52.165,52.010,52.115,40552.0014
30.03.2017 11:00:00.000,52.115,52.245,52.085,52.205,45646.0007
30.03.2017 12:00:00.000,52.205,52.715,52.125,52.535,140650.0041
30.03.2017 13:00:00.000,52.525,52.665,52.355,52.445,152076.0059
30.03.2017 14:00:00.000,52.445,52.785,52.420,52.765,119769.9979
30.03.2017 15:00:00.000,52.765,53.065,52.705,52.885,146847.9931
30.03.2017 16:00:00.000,52.895,52.915,52.670,52.705,82534.0003
30.03.2017 17:00:00.000,52.695,52.850,52.680,52.850,63277.9971
30.03.2017 18:00:00.000,52.855,53.020,52.810,52.865,63394.0026
30.03.2017 19:00:00.000,52.865,52.865,52.865,52.865,0
30.03.2017 20:00:00.000,52.865,52.865,52.865,52.865,0
30.03.2017 21:00:00.000,52.865,52.865,52.865,52.865,0
30.03.2017 22:00:00.000,52.865,52.865,52.865,52.865,0
30.03.2017 23:00:00.000,52.865,52.865,52.865,52.865,0
31.03.2017 00:00:00.000,52.975,52.980,52.880,52.915,7424.0002
31.03.2017 01:00:00.000,52.910,52.965,52.895,52.905,8120.0004
31.03.2017 02:00:00.000,52.910,52.920,52.775,52.835,10150.0005
31.03.2017 03:00:00.000,52.830,52.920,52.825,52.860,6959.9999
31.03.2017 04:00:00.000,52.855,52.860,52.825,52.845,3422
31.03.2017 05:00:00.000,52.840,52.855,52.765,52.775,7656.0001
31.03.2017 06:00:00.000,52.765,52.940,52.745,52.930,27028
31.03.2017 07:00:00.000,52.925,53.075,52.895,52.910,30392.0005
31.03.2017 08:00:00.000,52.905,53.005,52.785,52.880,40367.9982
31.03.2017 09:00:00.000,52.875,53.095,52.855,52.865,79767.0037
31.03.2017 10:00:00.000,52.860,52.960,52.575,52.780,124398.0005
31.03.2017 11:00:00.000,52.775,52.985,52.775,52.965,96813.9991
31.03.2017 12:00:00.000,52.960,53.065,52.845,53.025,96398.0034
31.03.2017 13:00:00.000,53.020,53.155,52.865,53.115,221212.998
31.03.2017 14:00:00.000,53.125,53.325,52.970,53.000,303871.0058
31.03.2017 15:00:00.000,52.995,53.215,52.985,53.200,171708.0027
31.03.2017 16:00:00.000,53.205,53.415,53.145,53.195,197767.0044
31.03.2017 17:00:00.000,53.190,53.465,53.145,53.435,150493.9944
31.03.2017 18:00:00.000,53.445,53.735,53.425,53.580,194074.0049
31.03.2017 19:00:00.000,53.585,53.625,53.555,53.575,20209.9998
31.03.2017 20:00:00.000,53.580,53.640,53.575,53.630,8959
31.03.2017 21:00:00.000,53.630,53.630,53.630,53.630,0
31.03.2017 22:00:00.000,53.630,53.630,53.630,53.630,0
31.03.2017 23:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 00:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 01:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 02:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 03:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 04:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 05:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 06:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 07:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 08:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 09:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 10:00:00.000,53.630,53.630,53.630,53.630,0
01.04.2017 11:00:00.000,53.630,53.630,53.630,53.630,0
